,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre,release_year,release_month
55,2000-02-18 00:00:00+00:00,Pitch Black,Original Screenplay,23000000,14015741,39235088,66313849,13947000,53182088,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",2 wins & 4 nominations.,R,109,"Horror, Sci-Fi",49,7.1,218325,tt0134847,4,"['RU3eJmbyqzA', 'XQ8RMEC6S2E']",171946,38873839,23572758,89886607,23688942,Thriller,2000,2
56,2000-10-20 00:00:00+00:00,Bedazzled,Remake,48000000,13106526,37879996,63994425,52496228,90376224,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",1 win & 3 nominations.,PG-13,93,"Comedy, Fantasy",49,6,92715,tt0230030,3,"['5xUnFbyqNr4', 'wUF-cL_5msI']",890728,81091149,88687071,152681496,22142151,Fantasy,2000,10
57,2000-08-11 00:00:00+00:00,Autumn in New York,Original Screenplay,40000000,10987006,37752931,63808754,52964753,90717684,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",3 nominations.,PG-13,103,"Drama, Romance",24,5.7,23956,tt0174480,3,['U1K6d26T9f4'],187015,67606675,89519271,153328025,18569873,Drama,2000,8
58,2000-04-14 00:00:00+00:00,Keeping the Faith,Original Screenplay,29000000,8078671,37036404,62597698,8300000,45336404,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",2 wins & 6 nominations.,PG-13,128,"Comedy, Drama, Romance",60,6.3,48548,tt0171433,6,['wORkOt7MOHM'],22339,49014835,14028383,76626081,13654300,Comedy,2000,4
59,2000-04-14 00:00:00+00:00,28 Days,Original Screenplay,43000000,10310672,37035515,62596204,25028457,62063972,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",1 win.,PG-13,103,"Comedy, Drama",46,6,42107,tt0191754,0,[],,72677179,42302271,104898475,17426757,Comedy,2000,4
60,2000-11-17 00:00:00+00:00,Bounce,Original Screenplay,35000000,11423716,36805288,62196603,16620004,53425292,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",2 wins & 2 nominations.,PG-13,106,"Drama, Romance",52,5.7,19491,tt0186894,2,['abC4ifXqnMM'],208068,59145878,28085849,90282452,19304734,Drama,2000,11
61,2000-02-18 00:00:00+00:00,Hanging Up,Original Screenplay,40000000,15710411,36037909,60910079,15829814,51867723,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",2 wins & 1 nomination.,PG-13,94,"Comedy, Drama",33,4.9,11478,tt0162983,0,[],,67606673,26755026,87665105,26553215,Comedy,2000,2
62,2000-04-28 00:00:00+00:00,The Flintstones in Viva Rock Vegas,Based on TV,58000000,10518435,35231365,59546886,24200000,59431365,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",1 win & 9 nominations.,PG,90,"Comedy, Family, Romance, Sci-Fi",27,3.6,20246,tt0158622,9,['kqCBEzzXbtY'],301381,98029678,40902038,100448924,17777910,Science Fiction,2000,4
63,2000-03-31 00:00:00+00:00,The Skulls,Original Screenplay,15000000,11034885,35007180,59167974,0,35007180,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",1 nomination.,PG-13,106,"Action, Crime, Drama, Thriller",24,5.6,30039,tt0192614,0,['B03lvL3pVp8'],431539,25352502,0,59167974,18650796,Crime,2000,3
64,2000-12-22 00:00:00+00:00,Thirteen Days,Based on Real Life Events,80000000,46668,34566746,55663722,31987801,66554547,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",3 wins & 7 nominations.,PG-13,145,"Drama, History, Thriller",67,7.3,51890,tt0146309,7,['-yfIoHXOO9E'],216436,128826061,51510780,107174502,75150,Drama,2000,12
65,2000-11-17 00:00:00+00:00,The 6th Day,Original Screenplay,82000000,13020883,34543701,58366385,61481197,96024898,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",8 nominations.,PG-13,123,"Action, Mystery, Sci-Fi, Thriller",49,5.9,113004,tt0216216,8,['Sz-Abh8opLo'],232241,138550399,103881029,162247414,22000591,Science Fiction,2000,11
66,2000-04-28 00:00:00+00:00,Where the Heart Is,Based on Fiction Book/Short Story,15000000,8292939,33771174,57078915,7090880,40862054,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",1 win & 2 nominations.,PG-13,120,"Comedy, Drama, Romance",30,6.8,30753,tt0198021,2,['HbzcodGsaRs'],1771309,25352501,11984769,69063684,14016449,Comedy,2000,4
67,2000-10-20 00:00:00+00:00,Pay it Forward,Based on Fiction Book/Short Story,40000000,9631359,33508922,56591894,22187783,55696705,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",1 win & 4 nominations.,PG-13,123,Drama,40,7.2,109038,tt0223897,4,['_pCtXRP1edo'],1275298,67554419,37472069,94063963,16266021,,2000,10
68,2000-12-22 00:00:00+00:00,Dracula 2000,Original Screenplay,28000000,8636567,33000377,54854508,0,33000377,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Metacritic', 'Value': '26/100'}]",1 nomination.,R,99,"Action, Fantasy, Horror, Thriller",26,4.8,31036,tt0219653,0,['py_sPdBmstA'],126818,46542687,0,54854508,14356037,Thriller,2000,12
69,2000-04-07 00:00:00+00:00,Return to Me,Original Screenplay,24000000,7820836,32662299,55204732,0,32662299,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",1 win & 2 nominations.,PG,115,"Comedy, Drama, Romance",54,6.9,18837,tt0122459,2,['ZQNifpPNmTk'],206154,40564002,0,55204732,13218517,Romance,2000,4
70,2000-12-08 00:00:00+00:00,Proof of Life,Based on Factual Book/Article,65000000,10207869,32598931,54811773,30162074,62761005,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",5 nominations.,R,135,"Action, Drama, Thriller",45,6.2,53669,tt0228750,5,['BLH0JjhBe8g'],121790,109290861,50714446,105526219,17163489,Action,2000,12
71,2000-09-15 00:00:00+00:00,Almost Famous,Original Screenplay,60000000,2314646,32522352,54921165,14848839,47371191,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",Won 1 Oscar. Another 52 wins & 103 nominations.,R,122,"Adventure, Comedy, Drama, Music",90,7.9,241137,tt0181875,103,['6iyp0qcf7-w'],901325,101323234,25075539,79996704,3908790,Drama,2000,9
72,2000-11-03 00:00:00+00:00,The Legend of Bagger Vance,Based on Fiction Book/Short Story,60000000,11516712,30695227,51880056,8540259,39235486,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",2 wins & 11 nominations.,PG-13,126,"Drama, Fantasy, Sport",47,6.7,51654,tt0146984,11,['lpsF4MfeGlQ'],321900,101410012,14434462,66314518,19465165,Fantasy,2000,11
73,2000-08-25 00:00:00+00:00,The Art of War,Original Screenplay,40000000,10410993,30199105,51041526,0,30199105,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",2 wins & 9 nominations.,R,117,"Action, Adventure, Crime, Thriller",30,5.7,27808,tt0160009,9,['q8xEQdWQCho'],337825,67606673,0,51041526,17596315,Crime,2000,8
74,2000-08-11 00:00:00+00:00,Bless the Child,Based on Fiction Book/Short Story,40000000,9413684,29374178,49647259,11061516,40435694,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",1 win & 6 nominations.,R,107,"Crime, Drama, Horror, Thriller",17,5.1,13482,tt0163983,6,['PbO-OMzEJSM'],111823,67606670,18695806,68343065,15910695,Drama,2000,8
75,2000-09-08 00:00:00+00:00,The Watcher,Original Screenplay,33000000,9062295,28946615,48924608,18321214,47267829,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",1 nomination.,R,97,"Crime, Drama, Mystery, Thriller",22,5.3,24720,tt0204626,0,['d-n9lMbUGQc'],180768,55775504,30965907,79890515,15316790,Mystery,2000,9
76,2000-04-21 00:00:00+00:00,Love and Basketball,Original Screenplay,15000000,8139180,27441122,46380076,268503,27709625,,,,,,,,,,0,['Ur83i6_BjbE'],1257536,25352503,453814,46833890,13756572,,2000,4
77,2000-03-31 00:00:00+00:00,High Fidelity,Based on Fiction Book/Short Story,20000000,6429107,27277055,46102777,20604608,47881663,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",Nominated for 1 Golden Globe. Another 3 wins & 21 nominations.,R,113,"Comedy, Drama, Music, Romance",79,7.5,160923,tt0146882,21,['yUTsDJ3dxEQ'],100690,33803339,34825227,80928004,10866264,Comedy,2000,3
78,2000-10-27 00:00:00+00:00,Book of Shadows: Blair Witch 2,Original Screenplay,15000000,13223887,26421314,44656427,21300000,47721314,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '15/100'}]",2 wins & 8 nominations.,R,90,"Adventure, Fantasy, Horror, Mystery, Thriller",15,3.9,34506,tt0229260,8,['8WtrIgbvsWU'],224362,25352501,36000552,80656979,22350574,Mystery,2000,10
79,2000-06-30 00:00:00+00:00,The Adventures of Rocky & Bullwinkle,Based on TV,76000000,6814270,26000610,43945365,9129000,35129610,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 6 nominations.,PG,92,"Animation, Adventure, Comedy, Family, Fantasy",36,4.1,18696,tt0131704,6,['zRADwNEWW6c'],,128452668,15429531,59374896,11517252,Action,2000,6
80,2000-09-08 00:00:00+00:00,Nurse Betty,Original Screenplay,24000000,7145950,25170054,42541586,2562312,27732366,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",Won 1 Golden Globe. Another 4 wins & 14 nominations.,R,110,"Comedy, Crime, Drama, Romance",69,6.1,32262,tt0171580,14,['CyVnCYfB1eg'],10983,40563999,4330734,46872320,12077846,Comedy,2000,9
81,2000-02-25 00:00:00+00:00,Reindeer Games,Original Screenplay,36000000,8128356,23360779,39483615,0,23360779,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",3 nominations.,R,104,"Action, Adventure, Crime, Drama, Thriller",37,5.8,36106,tt0184858,3,['0856Uv4QmtI'],126934,60846007,0,39483615,13738278,Thriller,2000,2
82,2000-06-16 00:00:00+00:00,Titan A.E.,Original Screenplay,75000000,9376845,22751979,38454640,14000000,36751979,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",1 win & 6 nominations.,PG,94,"Animation, Action, Adventure, Family, Sci-Fi",48,6.6,57250,tt0120913,6,['mK7huyUD3i8'],13855,126762511,23662335,62116975,15848432,Animation,2000,6
83,2000-06-16 00:00:00+00:00,Boys and Girls,Original Screenplay,16000000,7008950,21799652,36845049,0,21799652,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",,PG-13,94,"Comedy, Drama, Romance",29,5.4,15429,tt0204175,0,['FBIYE656wr0'],808766,27042669,0,36845049,11846294,Comedy,2000,6
84,2000-05-12 00:00:00+00:00,Battlefield Earth,Based on Fiction Book/Short Story,80000000,11548898,21471685,36290733,8253978,29725663,"[{'Source': 'Internet Movie Database', 'Value': '2.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",19 wins & 3 nominations.,PG-13,118,"Action, Adventure, Sci-Fi",9,2.5,74057,tt0185183,3,['tAnX6XQ8bQw'],20983,135213358,13950601,50241334,19519566,Action,2000,5
85,2000-09-22 00:00:00+00:00,Urban Legends: Final Cut,Original Screenplay,15000000,8505513,21468807,36285868,17105555,38574362,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",1 win & 1 nomination.,R,97,"Horror, Mystery, Thriller",16,4.3,15349,tt0192731,0,['rmSvqfwFWDI'],16656,25352504,28911243,65197111,14375736,Horror,2000,9
86,2000-02-23 00:00:00+00:00,Wonder Boys,Based on Fiction Book/Short Story,35000000,5808919,19389454,32762985,14033031,33422485,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",Won 1 Oscar. Another 20 wins & 46 nominations.,R,107,"Comedy, Drama",73,7.3,59648,tt0185014,46,['sveK_fhIqhs'],566231,59140627,23712064,56475049,9815517,Comedy,2000,2
87,2000-03-10 00:00:00+00:00,The Ninth Gate,Original Screenplay,38000000,6622518,18653746,31527943,39740562,58394308,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",1 win & 4 nominations.,R,133,"Mystery, Thriller",44,6.7,157534,tt0142688,4,['V1ueyfoNTdU'],256610,64226340,67168180,98696123,11193160,Horror,2000,3
88,2000-11-10 00:00:00+00:00,Red Planet,Original Screenplay,80000000,8721296,17480890,29528234,15983079,33463969,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",1 nomination.,PG-13,106,"Action, Sci-Fi, Thriller",34,5.7,53623,tt0199753,0,['g13ceurNcgI'],87443,135133778,26998173,56526407,14731771,Thriller,2000,11
89,2000-05-19 00:00:00+00:00,Small Time Crooks,Original Screenplay,18000000,3880723,17266359,29183029,12668118,29934477,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,PG,94,"Comedy, Crime",69,6.7,35497,tt0196216,3,['MAWsmINQqJk'],2178,30423004,21411234,50594263,6559069,Action,2000,5
90,2000-05-12 00:00:00+00:00,Center Stage,Original Screenplay,18000000,4604621,17200925,29072433,4160184,21361109,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",1 win.,PG-13,115,"Drama, Music, Romance",52,6.7,18029,tt0210616,0,['CmHPpl5FNh8'],245031,30423003,7031405,36103838,7782577,Drama,2000,5
91,2000-10-13 00:00:00+00:00,Lost Souls,Original Screenplay,28000000,7954766,16779636,28360387,14540657,31320293,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",2 nominations.,R,97,"Drama, Horror, Thriller",16,4.8,10159,tt0160484,2,['bv9duF-UE50'],21184,47324675,24576138,52936525,13444882,Horror,2000,10
92,2000-01-28 00:00:00+00:00,Eye of the Beholder,Original Screenplay,15000000,5959447,16500786,27889081,1760079,18260865,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",1 win.,R,109,"Drama, Mystery, Thriller",29,5.1,14183,tt0120662,0,['5E--MQm-AdE'],103600,25352502,2974827,30863908,10072459,Drama,2000,1
93,2000-07-26 00:00:00+00:00,Thomas and the Magic Railroad,Based on Fiction Book/Short Story,19000000,4154932,15911332,26892802,0,15911332,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",2 nominations.,G,85,"Adventure, Comedy, Drama, Family, Fantasy",19,4,3534,tt0205461,2,['LTizNBmz90M'],388403,32113165,0,26892802,7022527,Animation,2000,7
94,2000-12-22 00:00:00+00:00,All the Pretty Horses,Based on Fiction Book/Short Story,45000000,0,15527125,25607563,2593142,18120267,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",Nominated for 1 Golden Globe. Another 2 wins & 13 nominations.,PG-13,116,"Drama, Romance, Western",55,5.8,12565,tt0149624,13,['yygkQ8SjjQk'],360769,74214662,4276647,29884210,0,Drama,2000,12
95,2000-07-21 00:00:00+00:00,Loser,Original Screenplay,20000000,6008611,15464026,26136781,2786080,18250106,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",1 nomination.,PG-13,98,"Comedy, Romance",35,5.3,25661,tt0217630,0,['vWoXkC7udK0'],95647,33803332,4708939,30845720,10155553,Drama,2000,7
96,2000-03-03 00:00:00+00:00,Drowning Mona,Original Screenplay,16000000,5802229,15427192,26074524,553184,15980376,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",1 nomination.,PG-13,96,"Comedy, Crime, Mystery",25,5.7,12824,tt0186045,0,['WUapG9Ma3uw'],57786,27042664,934973,27009497,9806733,Comedy,2000,3
97,2000-09-15 00:00:00+00:00,Bait,Original Screenplay,35000000,5485591,15325127,25902017,146842,15471969,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}]",,R,93,"Action, Adventure, Drama, Horror, Thriller",,5.2,15351,tt1438173,0,['Oc9xF_DvzSw'],23119,59155829,248187,26150204,9271562,Action,2000,9
98,2000-12-08 00:00:00+00:00,Dungeons and Dragons,Based on Game,35000000,7237422,15185241,25590236,18586724,33771965,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,,,Documentary,,6.9,89,tt0305797,0,['efSq9FF1r2Q'],345686,58982156,31322430,56912666,12196535,,2000,12
99,2000-03-03 00:00:00+00:00,The Next Best Thing,Original Screenplay,25000000,5870387,14983572,25324734,9372190,24355762,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",3 wins & 10 nominations.,PG-13,108,"Comedy, Drama, Romance",25,4.6,10475,tt0156841,10,['jmec0w5G4xA'],156348,42254166,15840563,41165297,9921932,Comedy,2000,3
100,2001-11-16 00:00:00+00:00,Harry Potter and the Sorcerer’s Stone,Based on Fiction Book/Short Story,125000000,90294621,317871467,510437208,657176139,975047606,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 3 Oscars. Another 17 wins & 65 nominations.,PG,152,"Adventure, Family, Fantasy",64,7.6,594741,tt0241527,65,"['PbdM1db3JbY', 'Q61YhARNOPg', 'k71hjl3zWsA']",15348,200724687,1055291803,1565729011,144994876,,2001,11
101,2001-12-19 00:00:00+00:00,The Lord of the Rings: The Fellowship of the Ring,Based on Fiction Book/Short Story,109000000,47211490,315544750,502999394,571666235,887210985,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",Won 4 Oscars. Another 115 wins & 124 nominations.,PG-13,178,"Adventure, Drama, Fantasy",92,8.8,1568706,tt0120737,124,"['V75dMMIW2B4', 'aStYWD25fAQ', 'UEXXdpEsmBk']",3271494,173753275,911274137,1414273531,75258266,Adventure,2001,12
102,2001-11-02 00:00:00+00:00,"Monsters, Inc.",Original Screenplay,115000000,62577067,289423425,449635428,270334294,559757719,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",Won 1 Oscar. Another 14 wins & 38 nominations.,G,92,"Animation, Adventure, Comedy, Family, Fantasy",79,8,770513,tt0198781,38,['8IBNZ6O2kMk'],,178658912,419979398,869614826,97216962,Animation,2001,11
