Unnamed: 0,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre
826,"Jul 25, 2008",Step Brothers,Original Screenplay,65000000,30940732,100468793,127475027,28000000,128468793,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",3 wins & 2 nominations.,R,98 min,Comedy,51.0,6.9,"254,982",tt0838283,2.0,['CewglxElBK0'],1458466.0,82472143,35526461,163001488,39257669,Comedy
827,"Jun 6, 2008",You Don't Mess With the Zohan,Original Screenplay,90000000,38531374,100018837,126904122,102892154,202910991,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",2 wins & 2 nominations.,PG-13,113 min,Comedy,54.0,5.5,"182,337",tt0960144,2.0,['ucmnTmYpGhI'],956898.0,114192199,130549792,257453914,48888692,
828,"Dec 19, 2008",Yes Man,Based on Fiction Book/Short Story,50000000,18262471,97690976,122966142,128300000,225990976,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",3 wins & 9 nominations.,PG-13,104 min,"Comedy, Romance",46.0,6.8,"318,030",tt1068680,9.0,"['rvpsiIe2vBE', 'M3ar1tBj_Zk']",432481.0,62936284,161494507,284460649,22987441,Comedy
829,"Mar 7, 2008","10,000 B.C.",Original Screenplay,105000000,35867488,94784201,120262404,174281477,269065678,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",,PG-13,109 min,"Action, Adventure, Drama, Fantasy, History",34.0,5.1,"122,219",tt0443649,,[],,133224232,221128723,341391127,45508748,
830,"Oct 3, 2008",Beverly Hills Chihuahua,Original Screenplay,20000000,29300465,94514402,119880276,59703766,154218168,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",3 wins & 6 nominations.,PG,91 min,"Adventure, Comedy, Drama, Family, Romance",41.0,3.8,"21,655",tt1014775,6.0,['sXvSEVO1Heo'],1198501.0,25367620,75727125,195607401,37164154,Adventure
831,"Aug 6, 2008",Pineapple Express,Original Screenplay,26000000,23245025,87341380,110818932,15062639,102404019,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.,R,111 min,"Action, Comedy, Crime",64.0,7.0,"303,153",tt0910936,14.0,['wBSg5HOpXgs'],58797.0,32988856,19111508,129930440,29493338,Action
832,"Dec 25, 2008",Valkyrie,Based on Real Life Events,90000000,21027007,83107829,104236174,120824345,203932174,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",2 wins & 11 nominations.,PG-13,121 min,"Drama, History, Thriller, War",56.0,7.1,"219,562",tt0985699,11.0,"['FHtCaVtryiE', 'm_1UrKgvKb0', '2gx8Sx8Ushk', 'oYBR82wSQxY']",1316985.0,112880528,151541287,255777461,26372662,Drama
833,"Mar 28, 2008",21,Based on Fiction Book/Short Story,35000000,24105943,81159365,102975177,78687064,159846429,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",1 win & 5 nominations.,PG-13,123 min,"Crime, Drama, History, Thriller",48.0,6.8,"220,067",tt0478087,5.0,"['qaZoSTG10lw', 'Mmr3kD3Q0u0']",4708591.0,44408075,99838316,202813493,30585672,Drama
834,"May 9, 2008",What Happens in Vegas...,Original Screenplay,35000000,20172474,80277646,101856459,138258062,218535708,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 3 nominations.,PG-13,99 min,"Comedy, Romance",36.0,6.1,"159,882",tt1033643,3.0,['EsO3PfQiXy8'],348788.0,44408079,175422142,277278601,25594880,
835,"Feb 14, 2008",Jumper,Based on Fiction Book/Short Story,82500000,27354808,80172128,101722579,142468684,222640812,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 wins & 4 nominations.,PG-13,88 min,"Action, Adventure, Sci-Fi, Thriller",35.0,6.1,"277,184",tt0489099,4.0,['TaA9wnc7mmY'],,104676188,180764591,282487170,34707842,Adventure
836,"Jan 18, 2008",Cloverfield,Original Screenplay,25000000,40058229,80048433,101565632,91253793,171302226,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",5 wins & 30 nominations.,PG-13,85 min,"Horror, Sci-Fi, Thriller",64.0,7.0,"359,679",tt1060277,30.0,['_afPFLvh2qg'],26118.0,31720056,115783017,217348649,50825971,Action
837,"Dec 12, 2008",The Day the Earth Stood Still,Remake,80000000,30480153,79366978,100433423,158003372,237370350,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",3 wins & 5 nominations.,PG-13,104 min,"Drama, Sci-Fi, Thriller",40.0,5.5,"158,773",tt0970416,5.0,"['sU_wBld7FPo', '6U3cZuxcH_8']",9975.0,101234468,199942342,300375765,38570526,Drama
838,"Jan 18, 2008",27 Dresses,Original Screenplay,30000000,23007725,76808654,97454990,83439151,160247805,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",5 wins & 3 nominations.,PG-13,111 min,"Comedy, Romance",47.0,6.1,"148,454",tt0988595,3.0,['gB2bILnrypc'],447866.0,38064066,105867779,203322769,29192252,Comedy
839,"Jul 11, 2008",Hellboy II: The Golden Army,Based on Comic/Graphic Novel,82500000,34539115,75986503,96411841,84401560,160388063,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",Nominated for 1 Oscar. Another 5 wins & 29 nominations.,PG-13,120 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",78.0,7.0,"248,707",tt0411477,29.0,['G_O0xYCy1cg'],3035612.0,104676180,107088883,203500724,43823304,Adventure
840,"Feb 22, 2008",Vantage Point,Original Screenplay,40000000,22874936,72266306,91691649,78620023,150886329,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",2 wins & 2 nominations.,PG-13,90 min,"Action, Crime, Drama, Mystery, Thriller",40.0,6.6,"141,430",tt0443274,2.0,"['vPVIja8ATHU', 'V3LQ2sHVDPk']",58631.0,50752088,99753259,191444908,29023769,Drama
841,"Feb 14, 2008",The Spiderwick Chronicles,Based on Fiction Book/Short Story,92500000,19004058,71195053,90332446,91644614,162839667,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",2 wins & 8 nominations.,PG,96 min,"Action, Adventure, Drama, Family, Fantasy",62.0,6.5,"84,004",tt0416236,8.0,['_yTZ8E3vbsE'],765089.0,117364211,116278895,206611341,24112392,Adventure
842,"Feb 8, 2008",Fool's Gold,Original Screenplay,72500000,21589295,70231041,89109301,39131925,109362966,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",5 nominations.,PG-13,112 min,"Action, Adventure, Comedy, Romance, Thriller",29.0,5.7,"70,024",tt0770752,5.0,['7HaZ2M9aTnc'],21016.0,91988161,49650673,138759974,27392545,Romance
843,"Dec 19, 2008",Seven Pounds,Original Screenplay,54000000,14851136,69951824,88224255,96665504,166617328,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",5 wins & 6 nominations.,PG-13,123 min,Drama,36.0,7.6,"274,962",tt0814314,6.0,['hvu2F6t26hs'],232106.0,68105583,121915935,210140190,18730468,Drama
844,"Nov 7, 2008",Role Models,Original Screenplay,28000000,19167085,67300955,85359261,27199871,94500826,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",1 win & 4 nominations.,R,99 min,Comedy,61.0,6.8,"214,458",tt0430922,4.0,['wtFESEqa9fA'],480844.0,35513007,34498186,119857447,24310029,Comedy
845,"Jun 13, 2008",The Happening,Original Screenplay,60000000,30517109,64506874,81846463,98271510,162778384,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",3 wins & 10 nominations.,R,91 min,"Drama, Mystery, Sci-Fi, Thriller",34.0,5.0,"189,612",tt0949731,10.0,['TIQ21m1Ks08'],2282429.0,76128131,124687107,206533570,38720174,Thriller
846,"Apr 18, 2008",Forgetting Sarah Marshall,Original Screenplay,30000000,17725330,63172463,80153360,42000579,105173042,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",4 wins & 19 nominations.,R,111 min,"Comedy, Drama, Romance",67.0,7.1,"253,457",tt0800039,19.0,['K4xD8ZMdJms'],2233061.0,38064065,53290427,133443787,22489937,Comedy
847,"Apr 25, 2008",Baby Mama,Original Screenplay,30000000,17407110,60494212,76755194,3676235,64170447,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 5 nominations.,PG-13,99 min,"Comedy, Romance",55.0,6.0,"40,314",tt0871426,5.0,['stc7RUABPaU'],1184875.0,38064068,4664415,81419609,22086180,Comedy
848,"Sep 12, 2008",Burn After Reading,Original Screenplay,37000000,19128001,60355347,76578997,107812451,168167798,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 2 Golden Globes. Another 8 wins & 30 nominations.,R,96 min,"Comedy, Crime, Drama, Thriller",63.0,7.0,"295,229",tt0887883,30.0,"['SVCHSiRWjJM', 'cnM-v3p1vvw']",883553.0,46945681,136792674,213371671,24269649,Comedy
849,"Feb 14, 2008",Step Up 2 the Streets,Original Screenplay,17500000,18908826,58017783,73613091,90569127,148586910,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",2 wins & 3 nominations.,PG-13,98 min,"Drama, Music, Romance",50.0,6.2,"77,247",tt1023481,3.0,['bL2wDI-O5YQ'],3634641.0,22204038,114914308,188527399,23991560,
850,"Apr 18, 2008",The Forbidden Kingdom,Based on Fiction Book/Short Story,55000000,21401121,52075270,66073218,77000000,129075270,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",5 nominations.,PG-13,104 min,"Action, Adventure, Fantasy",57.0,6.6,"98,480",tt0865556,5.0,['6t8_jG56mEo'],198835.0,69784121,97697770,163770988,27153789,Action
851,"Dec 19, 2008",The Tale of Despereaux,Based on Fiction Book/Short Story,60000000,10103675,50877145,64162422,39605172,90482317,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",1 win & 8 nominations.,G,93 min,"Animation, Adventure, Comedy, Family, Fantasy",53.0,6.1,"34,666",tt0420238,8.0,['VhpN3obM5fc'],12885.0,75667479,49947058,114109480,12741993,Adventure
852,"Nov 26, 2008",Australia,Original Screenplay,130000000,14800723,49554002,62719007,165526808,215080810,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",Nominated for 1 Oscar. Another 12 wins & 35 nominations.,PG-13,165 min,"Adventure, Comedy, Drama, Romance, War, Western",53.0,6.6,"115,683",tt0455824,35.0,"['mfI4hK9I2k0', '4XED0wWC_jc']",948673.0,164537082,209502292,272221299,18732829,Drama
853,"Aug 22, 2008",The House Bunny,Original Screenplay,25000000,14533702,48237389,61203704,23153212,71390601,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",2 nominations.,PG-13,97 min,"Comedy, Romance",55.0,5.5,"76,259",tt0852713,2.0,"['i-RmuzppVuM', 'cBGZbm8ipPc', 'NX_Ufhxprto']",2591632.0,31720054,29376845,90580549,18440392,Romance
854,"Apr 4, 2008",Nim's Island,Based on Fiction Book/Short Story,37000000,13210579,48006762,60911091,53850663,101857425,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 3 nominations.,PG,96 min,"Adventure, Family, Fantasy",55.0,6.0,"32,267",tt0410377,3.0,['yVkrPH48k_I'],664396.0,46945685,68325846,129236937,16761613,Adventure
855,"May 2, 2008",Made of Honor,Original Screenplay,40000000,14756850,46012734,58381052,60536004,106548738,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 win & 1 nomination.,PG-13,101 min,"Comedy, Romance",37.0,5.9,"64,604",tt0866439,,['XFQN3biQ4x8'],883621.0,50752082,76808206,135189258,18723521,Comedy
856,"Aug 6, 2008",The Sisterhood of the Traveling Pants 2,Based on Fiction Book/Short Story,27000000,10678430,44089964,55941449,180167,44270131,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",1 nomination.,PG-13,119 min,"Comedy, Drama, Romance",63.0,6.2,"26,061",tt1018785,,['6gWcI4MkR3A'],328105.0,34257662,228596,56170045,13548816,Adventure
857,"May 9, 2008",Speed Racer,Based on TV,120000000,18561337,43945766,55758484,49448696,93394462,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 win & 12 nominations.,PG,135 min,"Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",37.0,6.0,"66,394",tt0811080,12.0,"['FCxpdDhPwwc', '8V8sLlqJB2w']",697798.0,152256262,62740613,118499097,23550664,Action
858,"Apr 11, 2008",Prom Night,Remake,18000000,20804941,43869350,55661526,13324305,57193655,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",1 win & 3 nominations.,PG-13,88 min,"Horror, Mystery",17.0,3.9,"32,636",tt0926129,3.0,['KVIPIgE3Fnc'],1420293.0,22838438,16905906,72567432,26397354,Horror
859,"Jan 25, 2008",Rambo,Based on Fiction Book/Short Story,47500000,18203876,42754105,54246506,69460426,112214531,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",1 win & 1 nomination.,R,92 min,Action,46.0,7.0,"210,877",tt0462499,,"['2CRjdwRYQbU', 'tI-kGoxpySM']",1988366.0,60268108,88131547,142378053,23097119,Action
860,"Feb 8, 2008",Welcome Home Roscoe Jenkins,Original Screenplay,27500000,16207730,42436517,53843544,1171110,43607627,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",,PG-13,114 min,"Comedy, Romance",46.0,5.5,"12,870",tt0494652,,['pI09LqSkNbw'],139848.0,34892059,1485906,55329450,20564402,Comedy
861,"Mar 21, 2008",Meet the Browns,Based on Play,20000000,20082809,41975388,53258463,0,41975388,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",3 nominations.,PG-13,100 min,"Comedy, Drama, Romance",45.0,4.3,"6,344",tt1047494,3.0,['wuBrjKKWkEM'],32111.0,25376043,0,53258462,25481111,Comedy
862,"Oct 17, 2008",Max Payne,Based on Game,35000000,17639849,40689393,51626133,47085657,87775050,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",1 nomination.,PG-13,100 min,"Action, Crime, Drama, Thriller",31.0,5.4,"119,226",tt0467197,,['GklHaGfncJI'],531631.0,44407510,59741623,111367756,22381193,Action
863,"Sep 12, 2008",Righteous Kill,Original Screenplay,60000000,16288361,40081410,50855382,38400000,78481410,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",1 win & 2 nominations.,R,101 min,"Crime, Mystery, Thriller",36.0,6.0,"82,098",tt1034331,2.0,['j4C6wLTPM1w'],218366.0,76128133,48722005,99577387,20666708,Action
864,"Oct 10, 2008",Body of Lies,Based on Fiction Book/Short Story,67500000,12884416,39394666,49979747,79161864,118556530,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",2 nominations.,R,128 min,"Action, Drama, Thriller",57.0,7.1,"204,839",tt0758774,2.0,"['32dchLiEEVg', '1ejuhWeqaZA']",152317.0,85636794,100432122,150411869,16346371,Action
865,"Sep 19, 2008",Lakeview Terrace,Original Screenplay,20000000,15004672,39263506,49817616,5557793,44821299,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 nomination.,PG-13,110 min,"Crime, Drama, Thriller",47.0,6.1,"47,273",tt0947802,,"['IBWVemQzFkM', 'fB3CuSrCwzg']",8334.0,25376040,7051739,56869355,19037958,Drama
866,"Jan 25, 2008",Meet the Spartans,Original Screenplay,30000000,18505530,38233676,48510978,46413155,84646831,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '2%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",6 nominations.,PG-13,86 min,Comedy,9.0,2.8,"99,055",tt1073498,6.0,['RY-zJtYYolo'],953434.0,38064070,58889120,107400098,23479859,Comedy
867,"Aug 22, 2008",Death Race,Remake,65000000,12621090,36316032,46077861,36200787,72516819,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",1 win & 5 nominations.,R,105 min,"Action, Sci-Fi, Thriller",43.0,6.3,"191,803",tt0452608,5.0,['gVwycnRGuVs'],73073.0,82472142,45931637,92009498,16013666,Action
868,"Oct 24, 2008",Changeling,Original Screenplay,55000000,489015,35739802,45344979,78065778,113805580,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 3 Oscars. Another 14 wins & 51 nominations.,R,141 min,"Biography, Crime, Drama, History, Mystery, Thriller",63.0,7.7,"227,855",tt0824747,51.0,"['VvHquOz-lDU', 'IF5hwg4FNEU', 'tAz9Aqbpcco']",225600.0,69781411,99046185,144391164,620439,Crime
869,"Dec 10, 2008",The Reader,Based on Fiction Book/Short Story,32500000,168051,34194407,41727171,78770468,112964875,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",Won 1 Oscar. Another 25 wins & 47 nominations.,R,124 min,"Drama, Romance",58.0,7.6,"221,869",tt0976051,47.0,['JA1J2WmFGUw'],87746.0,39659499,96122994,137850165,205071,Drama
870,"Feb 29, 2008",Semi-Pro,Original Screenplay,55000000,15075114,33479698,42479119,10500665,43980363,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 win & 4 nominations.,R,91 min,"Comedy, Sport",47.0,5.8,"75,613",tt0839980,4.0,"['oMU7QTf8kSo', 'QCn8iD6Z8hk', 'LMF1BsJhvEY']",60567.0,69784128,13323268,55802387,19127339,Comedy
871,"Dec 12, 2008",Doubt,Based on Play,20000000,507226,33446470,41638940,19744631,53191101,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",Nominated for 5 Oscars. Another 26 wins & 90 nominations.,PG-13,104 min,"Drama, Mystery",68.0,7.5,"116,442",tt0918927,90.0,['ie4LuDp6HUs'],155858.0,24898854,24580935,66219875,631467,Drama
872,"Mar 21, 2008",Drillbit Taylor,Original Screenplay,40000000,10309986,32862104,41695513,16824159,49686263,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",1 win & 2 nominations.,PG-13,110 min,"Comedy, Drama",41.0,5.7,"56,273",tt0817538,2.0,['6hdW_b6M6bM'],1961930.0,50752091,21346531,63042044,13081333,Comedy
