,title,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations
548,Stealth,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 nominations.,PG-13,121 min,"Action, Adventure, Sci-Fi, Thriller",35.0,5.1,"50,357",tt0382992,2
549,House of Wax,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",5 wins & 11 nominations.,R,113 min,"Horror, Thriller",41.0,5.3,"110,540",tt0397065,11
550,The Wedding Date,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",,PG-13,90 min,"Comedy, Romance",32.0,6.2,"46,379",tt0372532,
551,A History of Violence,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Nominated for 2 Oscars. Another 37 wins & 80 nominations.,R,96 min,"Drama, Thriller",81.0,7.4,"215,356",tt0399146,80
552,Get Rich or Die Tryin',"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",6 wins & 3 nominations.,R,117 min,"Biography, Crime, Drama, Music",45.0,5.3,"42,486",tt0430308,3
553,The Fog,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 2 nominations.,R,89 min,"Horror, Thriller",55.0,6.8,"59,656",tt0080749,2
554,Rent,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",1 win & 21 nominations.,PG-13,135 min,"Drama, Musical, Romance",53.0,6.9,"47,347",tt0294870,21
555,Doom,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",3 nominations.,R,105 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",34.0,5.2,"102,157",tt0419706,3
556,Zathura,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",2 wins & 3 nominations.,PG,101 min,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",67.0,6.2,"87,342",tt0406375,3
557,XXX: State of the Union,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 nomination.,PG-13,101 min,"Action, Adventure, Crime, Sci-Fi, Thriller",37.0,4.4,"65,209",tt0329774,
558,Elizabethtown,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",2 wins & 4 nominations.,PG-13,123 min,"Comedy, Drama, Romance",45.0,6.4,"65,339",tt0368709,4
559,Aeon Flux,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",,,21 min,Short,,5.3,188,tt1003269,
560,Serenity,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",9 wins & 9 nominations.,PG-13,119 min,"Action, Adventure, Sci-Fi, Thriller",74.0,7.8,"275,375",tt0379786,9
561,Dark Water,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",5 nominations.,PG-13,105 min,"Drama, Horror, Mystery",52.0,5.6,"58,141",tt0382628,5
562,Elektra,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",2 nominations.,PG-13,97 min,"Action, Adventure, Crime, Fantasy",34.0,4.7,"84,077",tt0357277,2
563,Ice Princess,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",,G,98 min,"Comedy, Drama, Family, Sport",55.0,6.0,"23,588",tt0396652,
564,Lord of War,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",2 wins & 2 nominations.,R,122 min,"Crime, Drama",62.0,7.6,"283,221",tt0399295,2
565,Match Point,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Nominated for 1 Oscar. Another 12 wins & 30 nominations.,R,124 min,"Drama, Romance, Thriller",72.0,7.6,"196,701",tt0416320,30
566,Deuce Bigalow: European Gigolo,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",3 wins & 10 nominations.,R,83 min,Comedy,23.0,4.7,"46,840",tt0367652,10
567,A Lot Like Love,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",1 win & 3 nominations.,PG-13,107 min,"Comedy, Drama, Romance",48.0,6.6,"65,452",tt0391304,3
568,Assault On Precinct 13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",1 win & 2 nominations.,R,109 min,"Action, Crime, Drama, Thriller",54.0,6.3,"71,672",tt0398712,2
569,Man of the House,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",,PG-13,100 min,"Comedy, Crime",35.0,5.4,"22,128",tt0331933,
570,Valiant,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",2 nominations.,G,76 min,"Animation, Adventure, Comedy, Family, War",45.0,5.5,"19,724",tt0361089,2
571,Night at the Museum,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",2 wins & 8 nominations.,PG,108 min,"Adventure, Comedy, Family, Fantasy",48.0,6.4,"298,057",tt0477347,8
572,Cars,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",Nominated for 2 Oscars. Another 28 wins & 32 nominations.,G,117 min,"Animation, Comedy, Family, Sport",73.0,7.1,"344,601",tt0317219,32
573,X-Men: The Last Stand,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",7 wins & 37 nominations.,PG-13,104 min,"Action, Sci-Fi",58.0,6.7,"465,130",tt0376994,37
574,The Da Vinci Code,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",Nominated for 1 Golden Globe. Another 8 wins & 20 nominations.,PG-13,149 min,"Action, Mystery, Thriller",46.0,6.6,"383,308",tt0382625,20
575,Superman Returns,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Nominated for 1 Oscar. Another 12 wins & 41 nominations.,PG-13,154 min,"Action, Sci-Fi",72.0,6.0,"264,264",tt0348150,41
576,Happy Feet,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",Won 1 Oscar. Another 19 wins & 26 nominations.,PG,108 min,"Animation, Adventure, Comedy, Family, Music, Musical, Romance",77.0,6.4,"161,932",tt0366548,26
577,Ice Age: The Meltdown,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",8 wins & 16 nominations.,PG,91 min,"Animation, Adventure, Comedy, Family",58.0,6.8,"243,947",tt0438097,16
578,Casino Royale,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",Won 1 BAFTA Film Award. Another 26 wins & 44 nominations.,PG-13,144 min,"Action, Adventure, Thriller",80.0,8.0,"552,947",tt0381061,44
579,The Pursuit of Happyness,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 1 Oscar. Another 12 wins & 25 nominations.,PG-13,117 min,"Biography, Drama",64.0,8.0,"420,298",tt0454921,25
580,Over the Hedge,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",7 wins & 26 nominations.,PG,83 min,"Animation, Adventure, Comedy, Family, Fantasy",67.0,6.7,"151,779",tt0327084,26
581,Talladega Nights: The Ballad of Ricky…,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",8 wins & 9 nominations.,PG-13,108 min,"Comedy, Sport",66.0,6.6,"159,105",tt0415306,9
582,Click,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",Nominated for 1 Oscar. Another 3 wins & 11 nominations.,PG-13,107 min,"Comedy, Drama, Fantasy, Romance",45.0,6.4,"291,685",tt0389860,11
583,Mission: Impossible III,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",7 wins & 14 nominations.,PG-13,126 min,"Action, Adventure, Thriller",66.0,6.9,"315,785",tt0317919,14
584,The Departed,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",Won 4 Oscars. Another 94 wins & 139 nominations.,R,151 min,"Crime, Drama, Thriller",85.0,8.5,"1,120,989",tt0407887,139
585,Borat,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",Nominated for 1 Oscar. Another 20 wins & 33 nominations.,R,84 min,Comedy,89.0,7.3,"340,087",tt0443453,33
586,The Devil Wears Prada,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",Nominated for 2 Oscars. Another 20 wins & 50 nominations.,PG-13,109 min,"Comedy, Drama",62.0,6.9,"350,144",tt0458352,50
587,The Break-Up,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",2 wins & 5 nominations.,PG-13,106 min,"Comedy, Drama, Romance",45.0,5.8,"120,119",tt0452594,5
588,Dreamgirls,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",Won 2 Oscars. Another 66 wins & 92 nominations.,PG-13,130 min,"Drama, Music, Musical",76.0,6.5,"65,757",tt0443489,92
589,Scary Movie 4,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",1 win & 3 nominations.,PG-13,83 min,Comedy,40.0,5.1,"109,206",tt0362120,3
590,Failure to Launch,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",5 nominations.,PG-13,97 min,"Comedy, Romance",47.0,5.6,"69,339",tt0427229,5
591,Inside Man,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",6 wins & 11 nominations.,R,129 min,"Crime, Drama, Mystery, Thriller",76.0,7.6,"321,181",tt0454848,11
592,Open Season,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",1 win & 10 nominations.,PG,86 min,"Animation, Adventure, Comedy, Family, Fantasy",49.0,6.1,"81,773",tt0400717,10
593,Charlotte's Web,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",9 wins & 11 nominations.,G,97 min,"Comedy, Family, Fantasy",68.0,6.3,"34,844",tt0413895,11
594,The Pink Panther,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 win & 8 nominations.,PG,93 min,"Adventure, Comedy, Crime, Family, Mystery",38.0,5.7,"78,113",tt0383216,8
595,Eight Below,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",2 wins & 2 nominations.,PG,120 min,"Adventure, Drama, Family",64.0,7.3,"58,027",tt0397313,2
596,Nacho Libre,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",1 win & 11 nominations.,PG,92 min,"Comedy, Family, Sport",52.0,5.7,"77,950",tt0457510,11
597,"You, Me and Dupree","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",3 wins & 2 nominations.,PG-13,110 min,"Comedy, Romance",46.0,5.6,"76,198",tt0463034,2
598,Eragon,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 win & 6 nominations.,PG,104 min,"Action, Adventure, Family, Fantasy",38.0,5.1,"118,984",tt0449010,6
599,Monster House,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",Nominated for 1 Oscar. Another 4 wins & 22 nominations.,PG,91 min,"Animation, Adventure, Comedy, Family, Fantasy, Mystery",68.0,6.6,"93,678",tt0385880,22
600,R.V.,[],,,,Reality-TV,,,,tt4328500,
601,V for Vendetta,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",7 wins & 27 nominations.,R,132 min,"Action, Drama, Sci-Fi, Thriller",62.0,8.2,"977,877",tt0434409,27
602,World Trade Center,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",4 wins & 12 nominations.,PG-13,129 min,"Drama, History, Thriller",66.0,5.9,"75,530",tt0469641,12
603,Rocky Balboa,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",4 nominations.,PG,102 min,"Action, Drama, Sport",63.0,7.1,"196,462",tt0479143,4
604,Big Momma's House 2,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",1 win & 5 nominations.,PG-13,99 min,"Comedy, Crime",34.0,4.7,"38,962",tt0421729,5
605,Flushed Away,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",Nominated for 1 BAFTA Film Award. Another 7 wins & 14 nominations.,PG,85 min,"Animation, Adventure, Comedy, Family, Fantasy",74.0,6.6,"106,757",tt0424095,14
606,Déjà Vu,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",1 nomination.,PG-13,117 min,"Drama, Romance",,7.1,736,tt0119033,
607,Miami Vice,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",1 win & 9 nominations.,R,132 min,"Action, Crime, Thriller",65.0,6.0,"105,657",tt0430357,9
608,The Holiday,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",2 wins & 11 nominations.,PG-13,136 min,"Comedy, Romance",52.0,6.9,"229,639",tt0457939,11
609,The Fast and the Furious: Tokyo Drift,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",1 win & 4 nominations.,PG-13,104 min,"Action, Crime, Thriller",45.0,6.0,"228,112",tt0463985,4
610,Underworld: Evolution,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 6 nominations.,R,106 min,"Action, Fantasy, Sci-Fi, Thriller",36.0,6.7,"183,525",tt0401855,6
611,The Shaggy Dog,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",2 wins & 5 nominations.,PG,98 min,"Comedy, Family, Fantasy",43.0,4.4,"17,548",tt0393735,5
612,Poseidon,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",Nominated for 1 Oscar. Another 6 nominations.,PG-13,98 min,"Action, Adventure, Drama, Thriller",50.0,5.6,"94,257",tt0409182,6
613,The Benchwarmers,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",7 nominations.,PG-13,85 min,"Comedy, Sport",25.0,5.5,"46,634",tt0437863,7
614,Curious George,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",1 nomination.,G,87 min,"Animation, Adventure, Comedy, Family, Fantasy",62.0,6.5,"14,807",tt0381971,
615,Little Man,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",6 wins & 15 nominations.,PG-13,98 min,"Comedy, Crime",26.0,4.4,"47,842",tt0430304,15
616,Invincible,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",2 nominations.,PG,105 min,"Biography, Drama, Sport",63.0,7.1,"62,817",tt0445990,2
617,Blood Diamond,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 5 Oscars. Another 8 wins & 27 nominations.,R,143 min,"Adventure, Drama, Thriller",64.0,8.0,"476,173",tt0450259,27
618,The Queen,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",Won 1 Oscar. Another 95 wins & 97 nominations.,PG-13,103 min,"Biography, Drama, History",91.0,7.3,"100,000",tt0436697,97
619,The Guardian,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",1 win & 4 nominations.,PG-13,139 min,"Action, Adventure, Drama, Romance, Thriller",53.0,6.9,"84,678",tt0406816,4
620,The Omen,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",Won 1 Oscar. Another 3 wins & 8 nominations.,R,111 min,Horror,62.0,7.5,"101,429",tt0075005,8
621,Final Destination 3,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",6 nominations.,R,93 min,"Horror, Thriller",41.0,5.8,"124,348",tt0414982,6
622,The Prestige,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",Nominated for 2 Oscars. Another 6 wins & 38 nominations.,PG-13,130 min,"Drama, Mystery, Sci-Fi, Thriller",66.0,8.5,"1,109,842",tt0482571,38
623,The Lake House,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",2 wins & 2 nominations.,PG,99 min,"Drama, Fantasy, Romance",52.0,6.8,"133,716",tt0410297,2
624,Hoodwinked,[],,,105 min,Documentary,,,,tt10356802,
625,Apocalypto,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",Nominated for 3 Oscars. Another 9 wins & 20 nominations.,R,139 min,"Action, Adventure, Drama, Thriller",68.0,7.8,"276,911",tt0472043,20
626,Firewall,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",3 nominations.,PG-13,105 min,"Action, Crime, Thriller",45.0,5.8,"54,535",tt0408345,3
